Num_Children,Group,Income,Own_Car,Own_Housing,Target
0,1,79030,1,1,1
1,0,79030,0,1,0
4,0,79030,0,0,0
2,1,79030,0,0,1
1,0,79030,1,0,0
2,0,79030,1,0,0
2,1,79030,1,1,1
3,0,79029,0,0,0
0,1,79029,1,1,1
2,0,79029,0,0,0
3,1,79029,0,1,1
0,0,79029,1,0,0
2,0,79029,1,0,0
0,1,79028,1,1,1
1,0,79028,0,0,0
3,0,79028,0,0,0
3,0,79028,1,0,0
5,0,79028,1,1,0
4,0,79028,1,0,0
2,0,79028,1,1,0
2,0,79028,1,1,0
1,0,79027,1,0,0
3,0,79027,0,0,0
2,0,79027,1,1,0
0,1,79027,1,0,1
1,0,79027,0,0,0
1,1,79027,1,0,1
4,0,79027,0,0,0
3,1,79027,1,0,1
0,1,79027,1,0,1
1,1,79027,1,1,1
2,0,79026,0,1,0
2,0,79026,1,0,0
4,0,79026,1,0,0
0,1,79026,1,0,1
1,1,79026,0,1,1
1,1,79026,0,1,1
3,0,79026,1,0,0
1,0,79026,0,0,0
1,0,79025,1,0,0
2,0,79025,1,0,0
2,0,79025,0,1,0
4,1,79025,1,1,1
2,0,79025,0,0,0
2,0,79025,1,0,0
3,1,79025,0,1,1
1,0,79025,1,0,0
1,1,79025,1,1,1
1,1,79024,0,0,0
1,0,79024,0,1,0
1,1,79024,1,0,1
0,0,79024,1,0,0
2,0,79024,1,0,0
4,0,79024,1,0,0
2,1,79024,0,0,1
4,0,79024,1,0,0
1,1,79024,1,0,0
1,1,79024,0,0,0
1,1,79024,1,0,0
2,1,79024,1,0,0
4,0,79023,1,0,0
2,0,79023,0,0,0
3,1,79023,1,1,1
1,1,79023,1,0,1
1,1,79023,1,1,1
0,1,79023,1,0,1
4,0,79023,1,0,0
0,0,79022,0,1,0
3,0,79022,1,1,0
2,1,79022,1,1,1
2,0,79022,1,1,0
3,0,79022,1,0,0
1,1,79021,0,0,1
2,0,79021,1,0,0
0,1,79021,1,0,1
3,0,79021,1,0,0
3,0,79021,1,0,0
1,0,79021,1,1,1
3,0,79020,1,0,0
2,0,79020,1,0,0
0,1,79020,1,1,1
4,1,79020,1,0,1
3,0,79020,1,1,1
3,1,79020,0,1,1
0,1,79020,1,1,1
2,1,79020,1,1,1
3,0,79020,1,0,0
5,1,79019,1,1,1
1,1,79019,1,1,1
2,1,79019,1,1,1
3,1,79019,1,0,1
5,0,79019,0,0,0
0,0,79019,1,0,0
2,0,79018,0,0,0
3,1,79018,1,1,1
3,0,79018,0,1,0
1,0,79018,1,0,0
4,1,79018,0,1,1
2,0,79018,0,1,0
1,1,79017,1,0,1
1,0,79017,0,0,0
1,1,79017,0,0,0
3,0,79017,1,0,0
2,0,79016,0,0,0
1,0,79016,1,1,0
2,1,79016,0,0,0
0,1,79016,0,0,0
3,1,79016,1,0,1
2,1,79016,1,0,1
1,1,79016,0,1,1
1,1,79016,1,1,1
3,0,79016,1,1,1
1,0,79016,1,1,1
1,1,79015,0,1,1
2,1,79015,1,0,0
0,1,79015,0,0,0
1,1,79015,1,0,1
1,0,79015,0,1,0
1,1,79015,1,0,1
4,0,79015,1,0,0
2,0,79014,0,0,0
3,1,79014,0,1,1
2,0,79014,0,1,0
0,1,79014,1,1,1
1,0,79014,1,1,0
4,0,79014,1,1,0
0,0,79013,0,1,0
2,1,79013,0,0,0
2,0,79013,1,1,0
2,1,79013,1,0,1
3,0,79013,1,0,0
3,1,79012,0,0,0
1,1,79012,1,1,1
0,1,79012,1,1,1
4,0,79012,0,0,0
2,1,79012,1,1,1
4,0,79012,0,0,0
2,1,79012,1,0,1
5,0,79012,1,1,0
5,1,79012,1,0,1
4,0,79012,1,1,1
4,0,79012,1,1,0
2,0,79012,1,0,0
1,1,79011,1,1,1
0,1,79011,0,0,0
0,0,79011,0,1,0
3,1,79011,1,0,1
1,0,79011,1,0,0
2,1,79011,1,1,1
1,0,79011,0,1,0
2,0,79011,1,0,0
0,1,79010,1,0,0
2,0,79010,0,1,0
0,1,79010,1,1,1
2,0,79010,0,0,0
3,0,79010,0,0,0
0,1,79010,0,0,0
2,1,79010,1,1,1
1,1,79010,1,0,1
2,1,79009,1,1,1
1,1,79009,1,1,1
3,0,79009,1,1,0
0,1,79009,1,1,1
3,0,79008,0,0,0
2,0,79008,0,0,0
3,0,79008,1,0,0
3,0,79008,1,1,0
1,0,79008,1,0,0
2,1,79008,1,1,1
4,0,79008,1,1,0
6,0,79008,0,0,0
2,0,79008,1,1,0
0,1,79008,1,0,1
1,1,79008,1,0,0
2,1,79008,1,1,1
4,0,79008,0,1,0
2,1,79008,0,0,1
0,0,79007,0,0,0
1,1,79007,0,0,1
2,1,79007,1,1,1
0,0,79007,1,0,0
3,0,79007,0,0,0
3,0,79007,0,0,0
3,1,79007,1,1,1
2,0,79006,1,0,0
1,0,79006,1,0,0
0,1,79006,1,1,1
3,0,79006,0,0,0
1,0,79005,0,1,0
3,0,79005,0,1,0
1,0,79005,1,0,0
1,1,79005,1,0,1
5,0,79005,1,0,0
1,1,79005,1,1,1
4,1,79005,0,0,0
0,0,79005,1,0,0
6,0,79005,1,0,0
3,0,79005,1,0,0
2,0,79004,1,0,0
3,0,79004,1,0,0
1,0,79004,1,1,1
4,0,79004,1,0,0
2,0,79004,1,0,0
0,0,79004,1,0,0
1,0,79004,0,1,0
3,0,79003,1,0,0
1,0,79003,1,0,0
3,1,79003,1,1,1
1,0,79003,0,0,0
0,0,79003,1,0,0
2,1,79003,1,0,1
3,1,79003,1,1,1
4,0,79003,0,0,0
3,1,79003,0,0,1
4,1,79003,0,1,1
3,0,79003,0,0,0
2,0,79002,1,0,0
2,1,79002,1,1,1
5,0,79002,1,0,0
0,0,79002,1,0,0
1,1,79002,0,1,1
3,0,79002,1,1,0
2,0,79002,0,0,0
1,1,79002,1,0,1
1,0,79001,1,0,0
0,1,79001,1,1,1
0,1,79001,1,0,1
1,0,79001,0,0,0
3,1,79000,1,1,1
1,0,79000,1,0,0
3,1,79000,1,1,1
2,1,79000,0,1,1
1,1,79000,1,0,0
2,1,78999,1,1,1
3,0,78999,0,0,0
0,0,78999,1,0,0
1,1,78999,1,1,1
4,0,78999,0,0,0
4,1,78999,1,1,1
4,0,78998,1,0,0
0,0,78998,0,0,0
4,0,78998,0,0,0
1,0,78998,1,0,0
1,0,78998,0,1,0
4,0,78998,0,0,0
5,0,78998,1,1,0
2,0,78998,0,0,0
2,0,78998,0,0,0
2,0,78998,0,1,0
1,0,78998,0,0,0
4,0,78998,1,0,0
2,1,78997,0,0,0
4,0,78997,0,0,0
1,0,78997,0,1,0
2,1,78997,0,1,1
1,1,78997,1,0,1
3,1,78997,1,0,1
1,0,78997,1,0,0
2,0,78997,1,1,1
1,0,78997,1,0,0
3,0,78996,1,0,0
2,1,78996,1,1,1
0,1,78996,1,0,1
3,0,78995,1,0,0
2,0,78995,0,0,0
3,1,78995,1,0,1
0,0,78995,0,0,0
4,0,78995,1,0,0
3,1,78995,1,0,1
0,0,78994,1,0,0
2,0,78994,1,0,0
2,0,78994,1,1,0
0,1,78994,1,1,1
0,1,78994,1,0,1
2,1,78994,1,0,0
2,0,78994,1,0,0
2,1,78994,1,1,1
3,0,78994,1,0,0
1,0,78993,0,1,0
4,1,78993,0,1,1
1,1,78993,1,0,1
1,0,78993,0,1,0
0,0,78993,1,1,1
1,0,78993,0,0,0
0,1,78993,0,0,1
0,0,78993,0,1,0
2,0,78993,0,1,0
2,0,78993,1,0,0
1,1,78992,0,1,1
1,1,78992,0,1,1
2,0,78992,0,0,0
2,1,78992,1,0,1
1,1,78992,1,1,1
1,0,78992,0,1,0
1,0,78992,0,0,0
0,1,78992,1,1,1
3,0,78992,1,1,1
2,0,78991,1,0,0
0,1,78991,0,0,1
3,0,78991,1,1,1
0,1,78991,1,1,1
3,0,78991,0,1,0
4,0,78991,1,0,0
2,0,78991,1,0,0
0,0,78991,1,0,0
2,1,78991,1,1,1
2,1,78990,0,0,1
0,1,78990,1,0,1
1,0,78990,1,0,0
1,0,78990,1,0,0
1,0,78990,0,0,0
1,0,78990,0,1,0
0,1,78990,1,0,0
2,1,78990,1,0,1
2,0,78990,0,1,0
2,1,78989,0,1,1
0,0,78989,0,0,0
0,1,78989,0,0,0
2,1,78988,1,1,1
3,1,78988,0,1,1
2,1,78988,1,1,1
1,1,78988,1,1,1
2,0,78988,0,0,0
2,1,78988,1,0,1
4,1,78988,0,0,1
1,1,78988,1,0,1
1,1,78987,1,1,1
3,1,78987,0,0,0
2,1,78987,1,0,1
2,0,78987,0,0,0
1,0,78987,1,0,0
2,1,78987,1,0,1
1,1,78987,1,1,1
2,1,78987,1,0,0
0,0,78987,1,1,1
4,1,78987,0,0,0
2,1,78987,1,1,1
2,0,78987,0,0,0
0,1,78986,1,0,1
6,0,78986,1,0,0
1,0,78986,1,0,0
3,0,78986,1,0,0
4,0,78986,0,0,0
2,1,78986,0,1,1
5,0,78986,0,1,0
3,0,78986,0,1,0
0,1,78986,1,0,1
3,1,78986,1,0,1
0,0,78986,1,1,1
5,1,78985,1,1,1
0,0,78985,0,0,0
3,0,78985,1,0,0
0,0,78985,1,1,1
3,1,78985,1,0,1
1,0,78985,0,1,0
0,0,78985,0,0,0
2,1,78985,1,1,1
1,1,78985,1,0,1
0,0,78985,0,0,0
2,1,78985,1,1,1
2,0,78985,0,0,0
3,1,78985,1,1,1
3,1,78985,1,0,0
2,0,78985,0,1,0
5,0,78985,1,0,0
4,0,78984,0,0,0
5,0,78984,1,0,0
1,1,78984,1,0,1
3,1,78984,1,0,1
4,0,78984,0,1,0
3,0,78984,1,0,0
5,1,78984,1,1,1
0,1,78984,1,0,0
4,1,78984,1,0,0
4,0,78984,1,0,0
0,0,78983,1,0,0
0,1,78983,1,0,1
2,1,78983,1,1,1
1,0,78982,1,0,0
0,0,78982,1,0,0
1,0,78982,0,0,0
1,1,78982,0,1,1
3,1,78982,1,1,1
3,0,78982,1,1,0
2,1,78982,1,1,1
0,0,78982,0,0,0
1,0,78981,0,0,0
1,1,78981,0,1,1
1,0,78981,1,1,0
2,0,78981,1,0,0
2,0,78981,1,1,0
0,0,78980,1,1,0
1,0,78980,1,1,0
2,1,78980,1,0,0
4,0,78980,1,0,0
0,0,78980,0,0,0
3,0,78980,1,0,0
2,1,78980,1,1,1
2,0,78979,1,1,0
2,1,78979,1,1,1
6,0,78979,0,0,0
4,1,78979,1,1,1
1,1,78979,1,1,1
4,1,78979,1,1,1
3,1,78979,1,0,1
0,1,78978,1,0,1
1,1,78978,1,1,1
3,0,78978,1,0,0
4,0,78978,0,1,0
3,0,78978,1,0,0
4,1,78978,1,1,1
5,1,78977,1,1,1
3,0,78977,1,1,0
3,1,78977,1,1,1
2,0,78977,1,0,0
2,0,78977,1,1,0
2,0,78977,1,1,0
5,0,78977,1,0,0
1,1,78976,1,1,1
2,0,78976,1,1,1
3,0,78976,0,0,0
4,0,78976,0,1,0
3,0,78976,1,0,0
5,1,78975,1,0,0
1,0,78975,1,0,0
3,1,78975,0,0,0
4,0,78975,0,0,0
3,0,78975,0,1,0
1,0,78975,0,0,0
3,0,78975,1,0,0
2,0,78975,1,0,0
4,0,78975,1,1,0
3,1,78974,1,1,1
2,0,78974,1,0,0
5,0,78974,1,0,0
1,1,78974,1,0,1
3,0,78974,1,0,0
1,0,78974,1,0,0
2,0,78973,1,0,0
3,0,78973,1,0,0
2,0,78973,1,0,0
1,0,78973,0,0,0
3,1,78973,1,1,1
1,0,78973,0,0,0
3,1,78973,1,1,1
1,0,78973,1,0,0
3,0,78973,0,0,0
3,1,78972,1,0,0
1,1,78972,1,0,1
4,1,78972,1,0,1
4,0,78972,1,1,1
3,1,78972,0,0,0
2,1,78972,0,0,1
4,0,78971,1,0,0
4,0,78971,0,0,0
2,0,78971,0,0,0
1,1,78971,1,0,1
1,0,78971,1,0,0
1,1,78971,1,0,0
1,0,78971,1,0,0
0,0,78971,0,1,0
2,0,78971,0,0,0
4,1,78971,0,1,1
7,1,78971,1,1,1
2,1,78971,1,1,1
2,1,78971,0,1,1
2,0,78971,1,1,0
2,0,78971,1,0,0
3,1,78971,1,0,0
4,0,78970,1,0,0
0,1,78970,0,1,1
1,1,78970,1,0,1
3,0,78970,1,1,0
0,0,78970,0,1,0
1,1,78970,0,0,0
4,0,78970,1,0,0
4,0,78970,0,1,0
1,0,78969,0,0,0
2,0,78969,1,1,1
0,0,78969,1,0,0
3,1,78969,1,1,1
4,1,78969,0,1,1
6,0,78969,1,0,0
2,0,78969,0,0,0
5,1,78969,1,0,1
4,1,78969,1,0,1
4,0,78969,0,0,0
3,1,78969,1,0,1
4,0,78969,0,0,0
2,0,78968,1,1,1
2,0,78968,1,0,0
0,0,78968,0,0,0
1,0,78968,1,0,0
1,0,78968,1,0,0
2,0,78968,0,0,0
1,0,78968,0,0,0
2,0,78967,0,0,0
5,1,78967,1,0,0
1,1,78967,1,1,1
2,1,78967,0,0,0
1,0,78966,0,1,0
1,1,78966,1,0,1
3,0,78966,0,1,0
2,1,78966,1,1,1
3,0,78966,1,1,0
0,0,78966,0,1,0
2,0,78966,0,0,0
2,1,78966,1,1,1
5,1,78966,1,0,1
2,1,78966,1,1,1
2,0,78966,1,0,0
1,0,78965,0,0,0
2,1,78965,0,1,1
4,0,78965,1,0,0
3,0,78965,1,0,0
4,1,78965,1,1,1
0,0,78965,0,0,0
2,0,78965,0,0,0
3,0,78965,0,1,0
0,0,78965,0,1,0
0,0,78965,1,0,0
1,1,78965,1,0,1
1,0,78965,1,1,0
4,0,78964,0,1,0
3,0,78964,0,1,0
5,0,78964,1,0,0
2,0,78964,1,0,0
2,0,78964,0,1,0
1,1,78964,0,1,1
3,1,78964,1,0,1
2,0,78964,1,0,0
4,0,78964,1,1,0
0,1,78964,1,1,1
0,0,78964,0,0,0
2,1,78963,1,1,1
5,1,78963,1,1,1
1,1,78963,1,1,1
2,1,78963,1,1,1
0,0,78962,1,0,0
3,1,78962,0,0,0
2,1,78961,1,0,1
2,0,78961,1,0,0
5,0,78961,0,0,0
2,1,78961,1,1,1
5,0,78961,1,0,0
3,0,78961,1,0,0
2,1,78960,1,1,1
2,0,78960,1,0,0
2,1,78960,1,0,1
5,0,78960,1,0,0
1,0,78960,1,0,0
1,0,78960,1,0,0
4,0,78959,1,0,0
0,0,78959,1,0,0
2,1,78959,1,0,1
1,1,78959,1,1,1
1,0,78959,0,0,0
2,1,78959,1,1,1
2,1,78959,1,0,1
2,1,78959,0,1,1
2,0,78958,0,0,0
6,1,78958,1,1,1
0,0,78958,1,1,0
0,1,78958,1,0,0
3,1,78958,1,0,1
3,1,78958,1,0,0
1,0,78957,1,1,0
3,0,78957,0,1,0
2,1,78957,1,1,1
2,1,78957,0,0,1
4,1,78957,1,0,1
1,0,78957,1,1,0
0,0,78957,1,0,0
5,0,78956,0,1,0
3,0,78956,1,0,0
0,0,78956,0,0,0
2,1,78956,1,1,1
1,0,78956,1,0,0
1,0,78956,1,0,0
0,0,78956,1,0,0
1,0,78956,1,1,0
0,1,78956,1,1,1
4,0,78956,0,1,0
0,0,78956,0,0,0
4,1,78955,1,0,1
1,1,78955,0,0,1
1,1,78955,1,0,1
2,1,78955,1,0,1
3,1,78955,1,0,1
5,0,78955,1,1,1
3,1,78955,1,1,1
5,0,78955,1,0,0
0,0,78955,1,0,0
1,1,78955,1,1,1
2,0,78954,1,0,0
2,1,78954,1,0,1
4,0,78954,0,0,0
3,0,78954,0,0,0
3,0,78954,1,0,0
1,0,78954,1,1,1
3,1,78954,0,0,0
2,1,78954,1,0,0
1,0,78954,1,0,0
4,1,78953,0,0,0
1,1,78953,0,0,0
2,1,78953,1,1,1
5,0,78953,0,0,0
2,1,78953,1,0,1
1,1,78952,1,1,1
4,0,78952,0,1,0
3,1,78952,1,1,1
2,0,78951,0,0,0
5,0,78951,0,0,0
1,0,78951,1,0,0
0,0,78951,1,1,0
0,0,78951,0,0,0
1,0,78951,1,0,0
1,0,78951,1,0,0
4,1,78950,1,0,1
1,1,78950,1,0,0
3,1,78950,1,1,1
3,0,78950,1,0,0
3,1,78950,1,0,0
1,0,78950,0,1,0
2,1,78950,1,0,1
2,1,78950,0,1,1
1,0,78950,1,0,0
0,0,78950,1,0,0
1,0,78950,0,0,0
3,1,78949,1,0,1
1,1,78949,1,1,1
3,0,78949,0,0,0
3,1,78949,1,0,1
5,0,78949,1,0,0
4,0,78949,1,0,0
3,0,78949,1,0,0
4,0,78948,0,1,0
2,0,78948,0,1,0
2,1,78947,1,0,1
2,1,78947,1,0,1
1,0,78947,1,1,1
3,1,78947,1,1,1
1,0,78946,1,0,0
2,0,78946,0,0,0
1,1,78946,1,1,1
2,0,78946,0,0,0
1,1,78945,0,0,0
5,0,78945,1,0,0
0,0,78945,1,0,0
1,1,78945,1,0,1
5,1,78945,1,0,0
2,0,78945,0,1,0
4,1,78945,0,0,0
1,0,78945,1,0,0
1,0,78944,1,1,0
2,0,78944,0,0,0
6,1,78944,1,0,1
2,0,78944,1,1,0
2,0,78944,1,0,0
1,0,78944,1,0,0
1,1,78944,1,1,1
2,1,78944,0,1,1
3,1,78943,0,0,1
3,0,78943,1,0,0
1,0,78943,1,0,0
2,0,78943,0,0,0
0,0,78943,1,1,1
0,0,78942,1,0,0
5,1,78942,1,0,1
4,0,78942,0,0,0
4,0,78942,1,0,0
0,0,78942,0,0,0
3,0,78942,0,0,0
1,0,78942,1,0,0
0,1,78942,1,1,1
1,1,78942,1,1,1
1,0,78942,1,1,1
3,1,78941,1,1,1
4,1,78941,1,1,1
0,0,78941,0,0,0
2,0,78941,1,0,0
1,1,78941,1,0,0
0,0,78941,1,1,0
2,1,78941,1,0,0
4,0,78940,1,1,0
8,1,78940,1,0,1
2,1,78940,0,0,1
5,0,78940,0,0,0
2,0,78940,0,1,0
4,0,78940,1,0,0
2,1,78940,1,0,1
1,0,78940,1,0,0
1,0,78940,0,1,0
3,1,78940,1,0,1
1,0,78939,1,1,0
0,1,78939,1,1,1
1,0,78939,0,1,0
1,0,78939,1,0,0
1,0,78939,1,0,0
1,1,78938,1,0,1
5,1,78938,1,1,1
3,1,78938,1,0,1
2,0,78938,0,0,0
0,0,78938,0,0,0
7,0,78937,1,1,0
3,0,78937,0,1,0
1,1,78937,0,1,1
2,1,78937,1,1,1
4,1,78937,1,1,1
3,1,78937,1,1,1
1,0,78936,0,0,0
1,0,78936,1,1,1
2,1,78936,1,0,1
6,1,78936,1,0,1
1,0,78936,0,0,0
1,0,78936,0,1,0
4,1,78936,1,1,1
2,1,78936,1,1,1
2,0,78936,1,0,0
1,1,78936,1,0,0
3,1,78935,1,0,1
2,0,78935,0,1,0
0,0,78935,0,0,0
1,1,78934,1,0,1
4,0,78934,1,0,0
0,1,78934,1,0,0
0,1,78934,1,1,1
1,0,78933,0,0,0
2,0,78933,0,1,0
1,1,78933,1,0,0
3,1,78933,1,0,1
0,0,78933,1,0,0
3,1,78933,0,0,0
3,0,78933,1,0,0
0,0,78933,1,0,0
0,0,78933,1,0,0
2,0,78932,1,0,0
1,1,78932,1,0,0
0,0,78932,0,0,0
2,0,78932,1,1,0
2,1,78931,1,0,1
0,1,78931,0,0,1
0,0,78931,0,0,0
1,1,78931,1,0,1
4,1,78931,1,1,1
0,0,78931,0,0,0
1,1,78931,1,1,1
0,0,78931,1,0,0
0,1,78930,0,1,1
0,0,78930,1,0,0
1,1,78930,0,1,1
3,1,78930,1,1,1
3,0,78930,1,0,0
4,1,78929,1,0,0
4,0,78929,1,1,0
1,0,78929,1,0,0
3,1,78929,1,0,1
0,0,78929,1,1,1
2,1,78928,1,1,1
2,1,78928,1,0,1
4,0,78928,1,0,0
2,0,78928,1,0,0
0,1,78928,1,0,1
3,1,78928,0,0,0
1,1,78927,1,1,1
1,0,78927,0,0,0
3,0,78927,1,0,0
1,1,78927,1,0,1
2,0,78927,1,1,1
4,1,78927,1,0,1
1,1,78927,1,0,1
1,0,78926,1,0,0
5,1,78926,1,1,1
1,0,78926,1,0,0
1,0,78925,0,1,0
1,1,78925,1,1,1
2,0,78925,1,0,0
3,1,78925,1,0,1
3,0,78925,1,0,0
1,0,78925,1,1,1
1,0,78925,0,1,0
2,1,78924,1,1,1
3,0,78924,0,0,0
3,0,78924,0,0,0
3,0,78924,0,0,0
2,0,78924,0,0,0
3,0,78924,1,0,0
2,1,78924,1,1,1
1,0,78924,1,0,0
0,1,78924,1,1,1
2,1,78924,1,0,1
2,1,78923,1,0,1
1,0,78923,1,0,0
3,0,78923,1,0,0
2,0,78923,0,0,0
1,0,78923,1,1,1
1,1,78922,1,1,1
2,1,78922,1,0,1
2,1,78922,1,1,1
2,1,78922,1,0,1
1,0,78922,0,1,0
0,1,78922,0,1,1
1,1,78922,1,1,1
1,0,78922,0,0,0
3,0,78922,0,1,0
5,0,78921,1,0,0
4,0,78921,1,1,0
2,0,78921,1,1,0
1,1,78921,1,1,1
1,1,78921,1,0,1
2,0,78921,1,0,0
3,0,78921,1,0,0
4,0,78921,1,0,0
3,0,78920,0,0,0
2,1,78920,0,1,1
3,1,78920,0,0,1
1,1,78920,1,0,1
2,0,78920,1,0,0
0,1,78920,1,0,0
0,1,78920,1,0,1
3,1,78920,1,1,1
0,0,78920,1,0,0
2,1,78919,1,1,1
1,0,78919,1,0,0
1,1,78919,0,0,1
0,0,78919,1,0,0
2,0,78919,0,1,0
4,1,78919,1,0,1
0,0,78919,1,0,0
3,1,78919,1,1,1
0,0,78919,1,0,0
3,0,78919,1,0,0
1,0,78919,1,0,0
0,1,78918,1,1,1
2,0,78918,0,0,0
3,0,78918,0,0,0
3,1,78918,1,1,1
1,1,78918,1,1,1
2,0,78918,0,0,0
2,1,78917,1,1,1
4,0,78917,1,0,0
0,1,78917,1,0,0
0,0,78917,1,0,0
2,0,78916,0,1,0
2,1,78915,0,0,1
1,1,78915,1,1,1
1,0,78915,1,0,0
0,1,78915,1,1,1
0,1,78915,1,1,1
4,0,78915,0,0,0
4,1,78915,1,1,1
2,0,78914,0,0,0
2,0,78914,1,0,0
2,0,78914,1,0,0
3,0,78914,1,1,0
1,1,78914,0,1,1
2,0,78914,0,1,0
2,0,78914,0,0,0
2,0,78914,0,0,0
2,0,78914,1,0,0
0,1,78914,0,0,0
2,1,78914,0,1,1
2,1,78913,0,0,1
0,1,78913,1,0,1
2,1,78913,1,0,1
2,0,78913,1,0,0
3,1,78913,1,1,1
1,1,78913,1,1,1
2,0,78913,1,0,0
2,1,78912,0,0,0
3,0,78912,0,0,0
1,0,78912,1,1,0
1,1,78912,1,0,1
1,1,78912,1,0,1
0,1,78912,1,0,1
1,0,78912,0,0,0
2,1,78911,0,0,0
3,0,78911,0,0,0
0,0,78911,0,0,0
3,0,78911,1,0,0
2,0,78911,1,0,0
4,0,78911,1,1,0
1,0,78911,1,0,0
2,0,78911,0,0,0
1,0,78911,1,0,0
4,0,78910,1,1,0
0,0,78910,1,1,0
0,0,78910,0,1,0
2,1,78910,1,1,1
3,0,78910,1,0,0
3,0,78910,1,1,1
1,1,78910,0,1,1
2,0,78909,1,0,0
2,0,78909,0,0,0
0,1,78909,1,1,1
2,1,78909,1,0,1
2,1,78909,1,0,1
1,0,78909,1,0,0
2,0,78909,1,0,0
2,1,78909,1,1,1
1,1,78909,0,1,1
0,0,78909,1,0,0
3,1,78908,1,0,1
2,1,78908,1,0,1
5,1,78908,1,1,1
1,1,78908,1,0,1
0,0,78908,0,1,0
3,0,78908,0,0,0
1,1,78907,1,1,1
1,0,78907,1,0,0
2,0,78907,1,1,1
1,1,78907,0,1,1
2,1,78907,0,0,0
1,0,78907,1,0,0
0,0,78907,0,0,0
1,1,78907,1,0,1
4,1,78907,1,1,1
2,0,78907,1,0,0
0,1,78906,1,1,1
2,0,78906,0,0,0
5,0,78906,1,0,0
1,0,78906,0,0,0
1,1,78906,1,0,1
5,0,78906,1,0,0
2,0,78906,0,0,0
2,1,78906,1,0,1
1,0,78906,1,0,0
0,1,78906,1,1,1
1,0,78905,0,0,0
2,1,78905,1,0,0
2,0,78905,1,0,0
2,1,78905,0,1,1
2,0,78905,0,0,0
1,0,78905,1,0,0
2,1,78905,1,0,1
1,0,78905,1,1,0
0,1,78905,1,0,1
2,0,78905,0,0,0
0,0,78904,1,1,0
3,0,78904,1,0,0
3,0,78904,0,1,0
3,1,78904,1,1,1
6,0,78903,0,0,0
3,0,78903,1,1,1
2,0,78903,0,0,0
4,1,78903,1,1,1
3,0,78903,0,0,0
3,0,78903,1,1,0
2,1,78902,1,0,1
2,0,78902,0,0,0
2,1,78902,1,0,0
2,0,78902,1,0,0
3,1,78902,1,0,1
1,1,78902,1,1,1
3,1,78902,1,0,1
3,1,78901,1,0,1
0,1,78901,1,0,1
1,1,78901,0,1,1
3,1,78901,1,0,1
0,0,78901,1,1,0
4,1,78901,0,0,0
1,1,78901,1,1,1
1,1,78901,1,0,1
0,0,78900,1,0,0
1,0,78900,1,1,0
2,1,78900,0,1,1
0,1,78900,1,0,1
0,1,78900,1,0,1
2,0,78900,0,0,0
4,1,78900,0,0,1
2,1,78900,1,1,1
4,0,78899,1,1,0
2,1,78899,1,1,1
1,0,78899,0,1,0
1,0,78899,0,1,0
4,1,78898,1,1,1
3,0,78898,1,0,0
4,1,78898,1,0,1
3,1,78898,1,0,1
1,1,78898,1,1,1
5,0,78898,1,1,1
2,0,78898,0,0,0
1,0,78898,0,0,0
1,1,78898,1,1,1
0,1,78897,0,1,1
2,1,78897,1,1,1
2,0,78897,0,0,0
3,1,78897,0,1,1
2,0,78897,0,1,0
0,0,78897,0,1,0
4,0,78897,1,1,1
2,0,78897,0,0,0
1,1,78897,1,0,1
1,0,78897,0,0,0
1,0,78897,0,1,0
1,1,78897,1,1,1
1,0,78896,1,0,0
2,0,78896,0,0,0
1,0,78896,1,0,0
2,0,78896,1,0,0
1,1,78896,1,0,1
2,0,78896,1,0,0
4,0,78895,1,1,0
3,1,78895,1,0,1
2,0,78895,0,0,0
1,0,78895,1,0,0
5,0,78895,1,0,0
1,0,78895,0,0,0
2,1,78895,1,1,1
3,0,78895,0,0,0
1,0,78895,0,1,0
4,1,78895,1,0,1
1,1,78894,1,0,0
1,0,78894,1,0,0
3,1,78894,1,1,1
3,0,78894,0,1,0
0,1,78893,1,0,0
1,1,78893,1,0,0
4,1,78893,1,0,1
3,1,78893,1,1,1
3,1,78893,1,1,1
1,0,78893,0,0,0
1,1,78892,1,1,1
0,0,78892,0,0,0
3,0,78892,1,0,0
1,0,78892,1,0,0
1,0,78891,1,1,1
2,1,78891,0,0,0
1,1,78891,1,0,1
2,0,78891,0,0,0
5,0,78891,1,0,0
2,0,78891,0,1,0
2,1,78891,1,1,1
3,0,78891,1,0,0
0,0,78890,0,1,0
0,0,78890,0,1,0
3,0,78890,1,0,0
3,0,78890,0,0,0
4,1,78890,1,1,1
2,1,78890,1,0,1
1,0,78890,1,0,0
8,0,78890,1,1,0
1,0,78890,1,0,0
1,0,78890,0,1,0
0,0,78890,1,1,0
3,0,78890,0,0,0
1,1,78889,1,1,1
1,1,78889,1,1,1
2,1,78889,1,1,1
1,0,78889,0,1,0
3,0,78889,1,0,0
3,1,78889,1,0,1
2,0,78889,1,0,0
2,0,78888,0,1,0
2,1,78888,1,0,1
0,0,78888,1,0,0
1,0,78887,1,0,0
0,1,78887,0,0,1
2,1,78887,0,0,1
3,0,78887,0,0,0
2,1,78887,1,0,1
3,1,78887,1,0,1
4,0,78887,1,0,0
2,1,78887,1,1,1
3,1,78887,1,0,1
2,1,78887,1,0,0
2,1,78887,0,1,1
4,1,78886,1,0,0
3,0,78886,1,1,0
0,1,78886,1,1,1
4,0,78886,1,1,1
1,0,78886,1,0,0
1,0,78885,0,0,0
1,0,78885,1,0,0
